checked_at,domain,platform_name,monitor_status,source_url,matched_url,access_status,http_status,raw_model_name,model_name,model_tags,provider,model_type,billing_type,input_price,output_price,model_price,price_unit,currency,raw_price_text,confidence,quality_flag,note
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.3-codex-medium,gpt-5.3-codex-medium,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.4,gpt-5.4,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.4-mini,gpt-5.4-mini,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.4-nano,gpt-5.4-nano,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.4-pro,gpt-5.4-pro,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.4-pro-2026-03-05,gpt-5.4-pro-2026-03-05,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.5,gpt-5.5,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.5-2026-04-23,gpt-5.5-2026-04-23,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.5-pro,gpt-5.5-pro,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-5.5-pro-2026-04-23,gpt-5.5-pro-2026-04-23,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-image-1.5,gpt-image-1.5,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-image-2,gpt-image-2,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-image-2-2k,gpt-image-2-2k,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-image-2-4k,gpt-image-2-4k,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-image-2-all,gpt-image-2-all,,,,按次 (quota_type=1),,,0.04,,,quota_type=1; model_price=0.04,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,gpt-image-2-vip,gpt-image-2-vip,,,,按次 (quota_type=1),,,0.1,,,quota_type=1; model_price=0.1,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-1.5-video-10s,grok-1.5-video-10s,,,,按次 (quota_type=1),,,0.7,,,quota_type=1; model_price=0.7,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-1.5-video-15s,grok-1.5-video-15s,,,,按次 (quota_type=1),,,0.7,,,quota_type=1; model_price=0.7,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-1.5-video-6s,grok-1.5-video-6s,,,,按次 (quota_type=1),,,0.5,,,quota_type=1; model_price=0.5,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4,grok-4,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4-0709,grok-4-0709,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4-1-fast-non-reasoning,grok-4-1-fast-non-reasoning,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4-1-fast-reasoning,grok-4-1-fast-reasoning,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4-fast-non-reasoning,grok-4-fast-non-reasoning,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4-fast-reasoning,grok-4-fast-reasoning,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4.1,grok-4.1,,,,按次 (quota_type=1),,,0.02,,,quota_type=1; model_price=0.02,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4.1-image,grok-4.1-image,,,,按次 (quota_type=1),,,0.1,,,quota_type=1; model_price=0.1,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4.2,grok-4.2,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4.2-image,grok-4.2-image,,,,按次 (quota_type=1),,,0.12,,,quota_type=1; model_price=0.12,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4.20-beta-0309-non-reasoning,grok-4.20-beta-0309-non-reasoning,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-4.20-beta-0309-reasoning,grok-4.20-beta-0309-reasoning,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,grok-code-fast-1,grok-code-fast-1,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,kimi-k2-250905,kimi-k2-250905,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,kimi-k2.5,kimi-k2.5,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,kling-video-o1,kling-video-o1,,,,按次 (quota_type=1),,,0.8,,,quota_type=1; model_price=0.8,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,kling-video-v2-5-turbo,kling-video-v2-5-turbo,,,,按次 (quota_type=1),,,2.5,,,quota_type=1; model_price=2.5,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,kling-video-v2-6,kling-video-v2-6,,,,按次 (quota_type=1),,,2.5,,,quota_type=1; model_price=2.5,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,llama-3-8b-instruct,llama-3-8b-instruct,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,minimax/speech-01-hd,minimax/speech-01-hd,,,,按次 (quota_type=1),,,3.5,,,quota_type=1; model_price=3.5,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,minimax/speech-01-turbo,minimax/speech-01-turbo,,,,按次 (quota_type=1),,,2,,,quota_type=1; model_price=2,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,minimax/speech-02-hd,minimax/speech-02-hd,,,,按次 (quota_type=1),,,3.5,,,quota_type=1; model_price=3.5,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,minimax/speech-02-turbo,minimax/speech-02-turbo,,,,按次 (quota_type=1),,,2,,,quota_type=1; model_price=2,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,minimax/speech-2.6-hd,minimax/speech-2.6-hd,,,,按次 (quota_type=1),,,3.5,,,quota_type=1; model_price=3.5,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,minimax/speech-2.6-turbo,minimax/speech-2.6-turbo,,,,按次 (quota_type=1),,,3.5,,,quota_type=1; model_price=3.5,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,nano-banana-pro,nano-banana-pro,,,,按次 (quota_type=1),,,0.2,,,quota_type=1; model_price=0.2,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,nano-banana-pro-2k,nano-banana-pro-2k,,,,按次 (quota_type=1),,,0.2,,,quota_type=1; model_price=0.2,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,nano-banana-pro-4k,nano-banana-pro-4k,,,,按次 (quota_type=1),,,0.275,,,quota_type=1; model_price=0.275,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,omni_flash-10s,omni_flash-10s,,,,按次 (quota_type=1),,,1,,,quota_type=1; model_price=1,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,qwen-image-edit-2509,qwen-image-edit-2509,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,qwen3-max,qwen3-max,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,qwen3-max-preview,qwen3-max-preview,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,qwen3-vl-235b-a22b,qwen3-vl-235b-a22b,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,qwen3-vl-plus,qwen3-vl-plus,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,qwen3.5-plus,qwen3.5-plus,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,qwen3.5-plus-2026-02-15,qwen3.5-plus-2026-02-15,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,sora-2,sora-2,,,,按次 (quota_type=1),,,0.1,,,quota_type=1; model_price=0.1,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,sora-2-pro,sora-2-pro,,,,按次 (quota_type=1),,,0.3,,,quota_type=1; model_price=0.3,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,speech-01-hd,speech-01-hd,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,speech-01-turbo,speech-01-turbo,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,speech-02-hd,speech-02-hd,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,speech-02-turbo,speech-02-turbo,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,speech-2.6-hd,speech-2.6-hd,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,speech-2.6-turbo,speech-2.6-turbo,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-08T07:45:31Z,api.whatai.cc,神马中转API,ONLINE,https://api.whatai.cc/,https://api.whatai.cc/api/pricing,PUBLIC_JSON,200,veo3.1,veo3.1,,,,按次 (quota_type=1),,,0.75,,,quota_type=1; model_price=0.75,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
