checked_at,domain,platform_name,source_url,matched_url,access_status,http_status,model_name,provider,model_type,billing_type,input_price,output_price,price_unit,currency,raw_price_text,confidence,note
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,o1,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,deepseek-ocr,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-image-2,,,1,0.7654,,,,quota_type=1; model_price=0.7654,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-haiku-internal,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gemini-3.1-pro-preview-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-5.1-chat-latest,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-5.5-xhigh,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,GLM-5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-fable-internal,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,MiniMax-M2.7-highspeed,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,qwen3.6-plus,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-opus-4-8,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gemini-2.5-flash,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gemini-2.5-pro-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-5.2,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,text-embedding-3-large,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-opus-4-5-20251101-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,kimi-k2-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,kimi-k2.5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,MiniMax-M2.5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,grok-4-1-fast-reasoning,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-sonnet-4-5-20250929,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,bge-m3,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,qwen3.7-max,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,glm-4.7,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gemini-2.5-flash-image,,,1,0.6,,,,quota_type=1; model_price=0.6,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,grok-4-1-fast-non-reasoning,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,grok-code-fast-1,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-haiku-4-5-20251001-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,deepseek-v3.2-exp,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-5.4,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,qwen3-vl-30b-a3b-instruct,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,kimi-k2.7-code,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gemini-2.5-pro,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gemini-3.1-pro-preview,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gemini-3.5-flash,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,grok-4.1-fast,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-haiku-low,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-sonnet-4-6-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-4.1-mini,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-opus-4-7,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,deepseek-v4-flash,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,minimax-m2.5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,qwen3-8b,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-5-mini,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,kimi-k2.6,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gemini-3-flash-preview-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gemini-3-pro-preview-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-opus-4-6-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,minimax-m3,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,qwen3-32b,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,qwen3-coder-480b,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,mimo-v2.5-pro,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,bge-reranker-v2-m3,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,qwen3-vl-235b-a22b-instruct,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-5.5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,text-embedding-3-small,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-sonnet-4-5-20250929-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,deepseek-r1-0528,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,qwen3.7-plus,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-5.4-mini,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,MiniMax-M2.1,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-4.1,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,gpt-5-chat-latest,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,glm-5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,mimo-v2-pro,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,qwen3-embedding-8b,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,text-embedding-ada-002,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,glm-5.1,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,minimax-m2.7,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,o3-mini,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-opus-internal,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,GLM-5.1,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,o4-mini,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,glm-5-turbo,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,mimo-v2-omni,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,qwen3-235b-a22b-instruct-2507,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,aiapi.world,AiApi.World,https://aiapi.world/,https://aiapi.world/api/pricing,PUBLIC_JSON,200,claude-sonnet-internal,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【安小鸟】claude-opus-4-6-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【安小鸟】claude-opus-4-7-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【安小鸟】claude-sonnet-4-6-thinking,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,e4测试勿选,,,1,1,,,,quota_type=1; model_price=1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【嬛嬛】gemini-3.1-pro-preview,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【纯元】claude-opus-4.5,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[0.3]claude-opus-4-6,,,1,0.3,,,,quota_type=1; model_price=0.3,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[Kiro]claude-opus-4-8,,,1,0.06,,,,quota_type=1; model_price=0.06,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【安小鸟】claude-opus-4-7,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,T-gemini-2.5-pro,,,1,0.08,,,,quota_type=1; model_price=0.08,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[☁] gemini-3-flash,,,1,0.016,,,,quota_type=1; model_price=0.016,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【嬛嬛】gemini-2.5-flash,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【嬛嬛】gemini-3.1-flash-lite-preview,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【慎点！太贵了！官/量】claude-opus-4.6,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[Kiro]claude-opus-4-6,,,1,0.06,,,,quota_type=1; model_price=0.06,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[☁] claude-opus-4-5-20251101,,,1,0.6,,,,quota_type=1; model_price=0.6,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【安小鸟】claude-sonnet-4-6,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[☁] gemini-2.5-flash,,,1,0.01,,,,quota_type=1; model_price=0.01,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【嬛嬛】gemini-2.5-pro,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【安小鸟】gemini-3.1-flash-lite-preview,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【纯元】claude-opus-4.8,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[☁] gemini-2.5-pro,,,1,0.045,,,,quota_type=1; model_price=0.045,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[☁] gpt-image-2,,,1,0.1,,,,quota_type=1; model_price=0.1,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【安小鸟】gemini-2.5-flash,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,【安小鸟】gemini-3.5-flash,,,0,0,,,,quota_type=0; model_price=0,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[0.3]claude-opus-4-5,,,1,0.3,,,,quota_type=1; model_price=0.3,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[☁] claude-opus-4-5-20251101-thinking,,,1,0.6,,,,quota_type=1; model_price=0.6,0.75,从 JSON 字段自动抽取，需抽样核对
2026-06-17T21:23:10Z,ai.xlyun.pro,小流云,https://ai.xlyun.pro/,https://ai.xlyun.pro/api/pricing,PUBLIC_JSON,200,[☁] gemini-3-flash-preview,,,1,0.015,,,,quota_type=1; model_price=0.015,0.75,从 JSON 字段自动抽取，需抽样核对
